Date,Maximum,Minimum,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth
2021-11-10,55,33,44,13.3,21,0,0,0,0
2021-11-09,57,20,38.5,7.4,26,0,0,0,0
2021-11-08,62,21,41.5,9.9,23,0,0,0,0
2021-11-07,62,28,45,13,20,0,0,0,0
2021-11-06,61,19,40,7.6,25,0,0,0,0
2021-11-05,56,22,39,6.2,26,0,0,0,0
2021-11-04,47,24,35.5,2.3,29,0,0,0,0
2021-11-03,44,34,39,5.3,26,0,0.05,0,0
2021-11-02,46,35,40.5,6.4,24,0,0.17,0,0
2021-11-01,58,31,44.5,10,20,0,T,0,0
2021-10-31,62,22,42,7.2,23,0,0,0,0
2021-10-30,59,19,39,3.8,26,0,0,0,0
2021-10-29,47,21,34,-1.6,31,0,0,0,0
2021-10-28,41,34,37.5,1.5,27,0,0,0,0
2021-10-27,43,30,36.5,0.1,28,0,0.1,0,0
2021-10-26,72,30,51,14.2,14,0,0,0,0
2021-10-25,56,30,43,5.8,22,0,0,0,0
2021-10-24,58,32,45,7.5,20,0,0.08,0,0
2021-10-23,62,21,41.5,3.6,23,0,0,0,0
2021-10-22,62,18,40,1.7,25,0,0,0,0
2021-10-21,54,19,36.5,-2.2,28,0,0,0,0
2021-10-20,48,19,33.5,-5.6,31,0,0,0,0
2021-10-19,64,29,46.5,7,18,0,T,0,0
2021-10-18,65,24,44.5,4.6,20,0,0,0,0
2021-10-17,58,17,37.5,-2.8,27,0,0,0,0
2021-10-16,42,16,29,-11.7,36,0,0,0,0
2021-10-15,37,26,31.5,-9.6,33,0,T,T,T
2021-10-14,39,25,32,-9.5,33,0,T,0.1,T
2021-10-13,52,26,39,-2.9,26,0,0,0,0
2021-10-12,61,28,44.5,2.2,20,0,0,0,0
2021-10-11,49,21,35,-7.7,30,0,0,0,0
2021-10-10,56,31,43.5,0.4,21,0,0.01,0,0
2021-10-09,60,36,48,4.5,17,0,T,0,0
2021-10-08,67,32,49.5,5.6,15,0,0,0,0
2021-10-07,63,29,46,1.6,19,0,0,0,0
2021-10-06,73,34,53.5,8.7,11,0,0,0,0
2021-10-05,71,29,50,4.8,15,0,0,0,0
2021-10-04,67,30,48.5,2.9,16,0,0,0,0
2021-10-03,63,30,46.5,0.5,18,0,0,0,0
2021-10-02,63,35,49,2.5,16,0,0.01,0,0
2021-10-01,64,34,49,2.1,16,0,0,0,0
2021-09-30,57,41,49,1.7,16,0,0.07,0,0
2021-09-29,69,39,54,6.3,11,0,0.75,0,0
2021-09-28,80,32,56,7.8,9,0,T,0,0
2021-09-27,78,32,55,6.4,10,0,0,0,0
2021-09-26,78,30,54,5,11,0,0,0,0
2021-09-25,72,30,51,1.6,14,0,0,0,0
2021-09-24,74,29,51.5,1.7,13,0,0,0,0
2021-09-23,74,28,51,0.8,14,0,0,0,0
2021-09-22,64,27,45.5,-5.1,19,0,0,0,0
2021-09-21,55,28,41.5,-9.5,23,0,0,0,0
2021-09-20,71,35,53,1.6,12,0,0.51,0,0
2021-09-19,81,41,61,9.3,4,0,0,0,0
2021-09-18,79,30,54.5,2.4,10,0,0,0,0
2021-09-17,80,32,56,3.5,9,0,0,0,0
2021-09-16,82,31,56.5,3.7,8,0,0,0,0
2021-09-15,76,33,54.5,1.3,10,0,0,0,0
2021-09-14,74,40,57,3.5,8,0,0.06,0,0
2021-09-13,75,40,57.5,3.6,7,0,T,0,0
2021-09-12,82,36,59,4.8,6,0,0,0,0
2021-09-11,87,38,62.5,8,2,0,0,0,0
2021-09-10,86,36,61,6.2,4,0,0,0,0
2021-09-09,84,33,58.5,3.4,6,0,0,0,0
2021-09-08,83,35,59,3.6,6,0,0,0,0
2021-09-07,80,34,57,1.3,8,0,0,0,0
2021-09-06,79,34,56.5,0.5,8,0,0,0,0
2021-09-05,75,33,54,-2.3,11,0,0,0,0
2021-09-04,72,41,56.5,-0.1,8,0,0.12,0,0
2021-09-03,71,46,58.5,1.7,6,0,0.08,0,0
2021-09-02,73,53,63,5.9,2,0,0.42,0,0
2021-09-01,84,37,60.5,3.2,4,0,0,0,0
2021-08-31,83,37,60,2.4,5,0,0,0,0
2021-08-30,84,35,59.5,1.7,5,0,0,0,0
2021-08-29,85,38,61.5,3.4,3,0,0,0,0
2021-08-28,83,38,60.5,2.2,4,0,0,0,0
2021-08-27,75,41,58,-0.5,7,0,0.15,0,0
2021-08-26,83,39,61,2.2,4,0,0,0,0
2021-08-25,82,36,59,0,6,0,0,0,0
2021-08-24,81,42,61.5,2.3,3,0,0,0,0
2021-08-23,79,38,58.5,-0.9,6,0,0,0,0
2021-08-22,74,43,58.5,-1.2,6,0,T,0,0
2021-08-21,66,38,52,-7.9,13,0,T,0,0
2021-08-20,67,40,53.5,-6.6,11,0,0.21,0,0
2021-08-19,80,48,64,3.7,1,0,0,0,0
2021-08-18,85,45,65,4.5,0,0,T,0,0
2021-08-17,84,43,63.5,2.8,1,0,0,0,0
2021-08-16,84,42,63,2.1,2,0,0,0,0
2021-08-15,88,47,67.5,6.4,0,3,T,0,0
2021-08-14,88,44,66,4.8,0,1,0.02,0,0
2021-08-13,88,42,65,3.6,0,0,0,0,0
2021-08-12,86,38,62,0.4,3,0,0,0,0
2021-08-11,82,39,60.5,-1.3,4,0,T,0,0
2021-08-10,84,41,62.5,0.6,2,0,0,0,0
2021-08-09,83,41,62,-0.1,3,0,0,0,0
2021-08-08,70,39,54.5,-7.8,10,0,0,0,0
2021-08-07,84,47,65.5,3.1,0,1,0,0,0
2021-08-06,84,44,64,1.5,1,0,0,0,0
2021-08-05,77,43,60,-2.7,5,0,0,0,0
2021-08-04,65,50,57.5,-5.3,7,0,0.41,0,0
2021-08-03,77,55,66,3.1,0,1,0.16,0,0
2021-08-02,80,50,65,2,0,0,0,0,0
2021-08-01,79,51,65,1.9,0,0,T,0,0
2021-07-31,84,54,69,5.8,0,4,0.03,0,0
2021-07-30,88,52,70,6.7,0,5,0.47,0,0
2021-07-29,90,53,71.5,8.1,0,7,0,0,0
2021-07-28,90,48,69,5.6,0,4,0,0,0
2021-07-27,89,44,66.5,3,0,2,0,0,0
2021-07-26,86,46,66,2.5,0,1,0,0,0
2021-07-25,81,50,65.5,2,0,1,0,0,0
2021-07-24,82,53,67.5,4,0,3,0,0,0
2021-07-23,85,52,68.5,5,0,4,0,0,0
2021-07-22,81,50,65.5,2,0,1,0.06,0,0
2021-07-21,87,50,68.5,5,0,4,0,0,0
2021-07-20,90,45,67.5,4,0,3,0,0,0
2021-07-19,89,45,67,3.6,0,2,0,0,0
2021-07-18,83,44,63.5,0.1,1,0,0,0,0
2021-07-17,79,46,62.5,-0.8,2,0,0,0,0
2021-07-16,81,42,61.5,-1.7,3,0,0.01,0,0
2021-07-15,73,41,57,-6.1,8,0,0.19,0,0
2021-07-14,80,47,63.5,0.5,1,0,0.04,0,0
2021-07-13,88,46,67,4.1,0,2,0,0,0
2021-07-12,85,43,64,1.3,1,0,0,0,0
2021-07-11,82,40,61,-1.6,4,0,0,0,0
2021-07-10,92,42,67,4.6,0,2,0,0,0
2021-07-09,89,48,68.5,6.2,0,4,0,0,0
2021-07-08,86,50,68,5.9,0,3,0,0,0
2021-07-07,82,47,64.5,2.6,0,0,0,0,0
2021-07-06,86,49,67.5,5.7,0,3,0.02,0,0
2021-07-05,86,50,68,6.4,0,3,0,0,0
2021-07-04,82,46,64,2.6,1,0,0.03,0,0
2021-07-03,77,45,61,-0.2,4,0,0.08,0,0
2021-07-02,78,44,61,0.1,4,0,0.19,0,0
2021-07-01,77,50,63.5,2.8,1,0,T,0,0
2021-06-30,78,44,61,0.5,4,0,T,0,0
2021-06-29,70,39,54.5,-5.8,10,0,0,0,0
2021-06-28,69,39,54,-6.1,11,0,0.02,0,0
2021-06-27,64,45,54.5,-5.3,10,0,T,0,0
2021-06-26,66,50,58,-1.6,7,0,0.18,0,0
2021-06-25,81,46,63.5,4.2,1,0,0,0,0
2021-06-24,72,46,59,-0.1,6,0,0.02,0,0
2021-06-23,86,43,64.5,5.6,0,0,0,0,0
2021-06-22,78,39,58.5,-0.1,6,0,0,0,0
2021-06-21,86,44,65,6.6,0,0,0,0,0
2021-06-20,81,41,61,2.9,4,0,0,0,0
2021-06-19,84,51,67.5,9.6,0,3,0,0,0
2021-06-18,90,45,67.5,9.9,0,3,0,0,0
2021-06-17,90,43,66.5,9.1,0,2,0,0,0
2021-06-16,82,44,63,5.9,2,0,0,0,0
2021-06-15,92,41,66.5,9.7,0,2,0,0,0
2021-06-14,90,41,65.5,8.9,0,1,0,0,0
2021-06-13,86,38,62,5.7,3,0,0,0,0
2021-06-12,81,35,58,1.9,7,0,0,0,0
2021-06-11,85,36,60.5,4.7,4,0,0,0,0
2021-06-10,86,40,63,7.5,2,0,0,0,0
2021-06-09,83,34,58.5,3.2,6,0,0,0,0
2021-06-08,81,38,59.5,4.5,5,0,0,0,0
2021-06-07,78,39,58.5,3.8,6,0,0.14,0,0
2021-06-06,83,42,62.5,8.1,2,0,0.23,0,0
2021-06-05,85,41,63,8.9,2,0,0,0,0
2021-06-04,81,40,60.5,6.6,4,0,0,0,0
2021-06-03,71,36,53.5,-0.1,11,0,0,0,0
2021-06-02,69,41,55,1.7,10,0,0,0,0
2021-06-01,66,34,50,-3,15,0,0,0,0
2021-05-31,63,37,50,-2.7,15,0,0.31,0,0
2021-05-30,72,41,56.5,4.1,8,0,T,0,0
2021-05-29,73,33,53,1,12,0,0,0,0
2021-05-28,71,29,50,-1.7,15,0,0,0,0
2021-05-27,71,34,52.5,1.1,12,0,0,0,0
2021-05-26,69,26,47.5,-3.6,17,0,0,0,0
2021-05-25,M,M,M,M,M,M,0,0,0
2021-05-24,60,23,41.5,-8.9,23,0,0,0,0
2021-05-23,73,41,57,6.9,8,0,0,0,0
2021-05-22,67,33,50,0.3,15,0,0,0,0
2021-05-21,73,40,56.5,7.1,8,0,0,0,0
2021-05-20,70,37,53.5,4.5,11,0,0.02,0,0
2021-05-19,66,35,50.5,1.8,14,0,0,0,0
2021-05-18,64,40,52,3.7,13,0,0.11,0,0
2021-05-17,73,30,51.5,3.6,13,0,0.02,0,0
2021-05-16,73,34,53.5,5.9,11,0,0,0,0
2021-05-15,65,30,47.5,0.3,17,0,0,0,0
2021-05-14,67,32,49.5,2.7,15,0,0,0,0
2021-05-13,57,26,41.5,-5,23,0,0,0,0
2021-05-12,44,25,34.5,-11.6,30,0,0.02,T,0
2021-05-11,39,28,33.5,-12.3,31,0,0.52,0.8,1
2021-05-10,52,33,42.5,-2.9,22,0,0.04,0,0
2021-05-09,57,34,45.5,0.5,19,0,0,0,0
2021-05-08,74,36,55,10.3,10,0,0,0,0
2021-05-07,73,29,51,6.7,14,0,0,0,0
2021-05-06,57,26,41.5,-2.5,23,0,0,0,0
2021-05-05,57,33,45,1.3,20,0,0,0,0
2021-05-04,48,32,40,-3.3,25,0,T,T,T
2021-05-03,51,33,42,-1,23,0,0.26,0,0
2021-05-02,75,40,57.5,14.8,7,0,0.11,0,0
2021-05-01,75,30,52.5,10.1,12,0,0,0,0
2021-04-30,67,25,46,3.9,19,0,0,0,0
2021-04-29,56,24,40,-1.8,25,0,0,0,0
2021-04-28,52,33,42.5,1,22,0,0.31,0,0
2021-04-27,62,30,46,4.8,19,0,0,0,0
2021-04-26,67,33,50,9.1,15,0,0,0,0
2021-04-25,60,36,48,7.3,17,0,0,0,0
2021-04-24,39,20,29.5,-10.9,35,0,0.16,0,0
2021-04-23,40,23,31.5,-8.7,33,0,0.13,0.2,0
2021-04-22,39,21,30,-9.9,35,0,0.09,0.2,0
2021-04-21,41,17,29,-10.7,36,0,T,T,0
2021-04-20,54,10,32,-7.5,33,0,0.06,0.1,0
2021-04-19,50,22,36,-3.3,29,0,0,0,0
2021-04-18,41,15,28,-11,37,0,0,0,0
2021-04-17,37,25,31,-7.8,34,0,0,0,0
2021-04-16,44,22,33,-5.6,32,0,0.26,0.4,T
2021-04-15,58,29,43.5,5.1,21,0,T,T,0
2021-04-14,48,25,36.5,-1.7,28,0,0.17,1.4,1
2021-04-13,52,27,39.5,1.4,25,0,0,0,0
2021-04-12,58,18,38,0.1,27,0,0,0,0
2021-04-11,59,16,37.5,-0.2,27,0,0,0,0
2021-04-10,47,16,31.5,-6,33,0,0,0,0
2021-04-09,59,26,42.5,5.2,22,0,0,0,0
2021-04-08,50,23,36.5,-0.6,28,0,0,0,0
2021-04-07,50,30,40,3.1,25,0,0,0,0
2021-04-06,67,31,49,12.3,16,0,0,0,0
2021-04-05,66,23,44.5,8,20,0,0,0,0
2021-04-04,68,22,45,8.7,20,0,0,0,0
2021-04-03,64,20,42,6,23,0,0,0,0
2021-04-02,60,17,38.5,2.7,26,0,0,0,0
2021-04-01,46,14,30,-5.6,35,0,0,0,0
2021-03-31,35,15,25,-10.3,40,0,0,0,0
2021-03-30,57,18,37.5,2.4,27,0,T,T,T
2021-03-29,54,32,43,8.2,22,0,0,0,0
2021-03-28,46,18,32,-2.5,33,0,0,0,0
2021-03-27,43,24,33.5,-0.7,31,0,T,T,T
2021-03-26,41,22,31.5,-2.4,33,0,T,T,T
2021-03-25,39,17,28,-5.6,37,0,0,0,T
2021-03-24,37,20,28.5,-4.7,36,0,T,T,1
2021-03-23,41,18,29.5,-3.4,35,0,0,0,3
2021-03-22,37,24,30.5,-2,34,0,0.14,0.3,4
2021-03-21,58,26,42,9.9,23,0,0.4,4,5
2021-03-20,56,23,39.5,7.8,25,0,0,0,2
2021-03-19,44,17,30.5,-0.8,34,0,0,0,2
2021-03-18,40,14,27,-3.9,38,0,0,0,3
2021-03-17,41,23,32,1.5,33,0,0.2,3.1,3
2021-03-16,42,19,30.5,0.5,34,0,0.01,T,T
2021-03-15,32,16,24,-5.6,41,0,0.09,2.3,T
2021-03-14,45,12,28.5,-0.6,36,0,0.03,0.6,T
2021-03-13,44,18,31,2.3,34,0,0,0,T
2021-03-12,45,12,28.5,0.3,36,0,0,0,T
2021-03-11,32,8,20,-7.7,45,0,0,0,T
2021-03-10,49,25,37,9.8,28,0,0.04,0.5,1
2021-03-09,49,19,34,7.3,31,0,0,0,T
2021-03-08,54,18,36,9.8,29,0,0,0,T
2021-03-07,39,11,25,-0.7,40,0,0,0,1
2021-03-06,40,8,24,-1.2,41,0,0,0,1
2021-03-05,33,8,20.5,-4.2,44,0,0.05,2,2
2021-03-04,37,6,21.5,-2.7,43,0,T,T,1
2021-03-03,33,-2,15.5,-8.2,49,0,0,0,2
2021-03-02,26,-7,9.5,-13.7,55,0,0,0,2
2021-03-01,23,-11,6,-16.7,59,0,0,0,3
2021-02-28,32,-7,12.5,-9.7,52,0,0,0,3
2021-02-27,32,3,17.5,-4.2,47,0,0.15,1.8,3
2021-02-26,30,1,15.5,-5.7,49,0,0,0,4
2021-02-25,35,8,21.5,0.7,43,0,0.19,1.7,4
2021-02-24,44,6,25,4.7,40,0,0,0,3
2021-02-23,37,6,21.5,1.6,43,0,0,0,3
2021-02-22,27,16,21.5,2,43,0,0,0,3
2021-02-21,38,5,21.5,2.4,43,0,T,T,4
2021-02-20,31,3,17,-1.7,48,0,0,0,4
2021-02-19,23,-3,10,-8.3,55,0,0,0,4
2021-02-18,27,-2,12.5,-5.4,52,0,0,0,4
2021-02-17,29,6,17.5,0,47,0,T,T,4
2021-02-16,24,-1,11.5,-5.7,53,0,0.01,0.1,5
2021-02-15,28,-4,12,-4.9,53,0,0,0,5
2021-02-14,35,2,18.5,1.9,46,0,0.36,2.4,5
2021-02-13,39,25,32,15.7,33,0,0.28,2.5,3
2021-02-12,38,30,34,18,31,0,T,0.2,1
2021-02-11,40,26,33,17.3,32,0,0.03,0.5,1
2021-02-10,40,29,34.5,19,30,0,0,0,T
2021-02-09,41,22,31.5,16.3,33,0,0,0,1
2021-02-08,39,27,33,18,32,0,0,0,1
2021-02-07,37,17,27,12.2,38,0,0,0,1
2021-02-06,25,17,21,6.4,44,0,0.21,0.8,1
2021-02-05,26,16,21,6.6,44,0,0.07,0.2,T
2021-02-04,44,10,27,12.7,38,0,0,0,1
2021-02-03,44,16,30,15.9,35,0,0,0,1
2021-02-02,28,5,16.5,2.5,48,0,0,0,1
2021-02-01,35,-2,16.5,2.7,48,0,T,0.6,1
2021-01-31,33,9,21,7.3,44,0,0,0,T
2021-01-30,43,13,28,14.4,37,0,0,0,T
2021-01-29,41,6,23.5,10,41,0,0,0,1
2021-01-28,35,8,21.5,8.2,43,0,0,0,1
2021-01-27,19,-3,8,-5.2,57,0,0.05,0.3,1
2021-01-26,29,4,16.5,3.4,48,0,0,0,1
2021-01-25,29,4,16.5,3.5,48,0,T,T,1
2021-01-24,34,-1,16.5,3.5,48,0,0,0,1
2021-01-23,41,20,30.5,17.6,34,0,0.13,1.6,2
2021-01-22,39,19,29,16.2,36,0,0,0,T
2021-01-21,33,8,20.5,7.8,44,0,0,0,T
2021-01-20,27,-5,11,-1.6,54,0,0,0,1
2021-01-19,30,-2,14,1.5,51,0,0,0,1
2021-01-18,38,18,28,15.5,37,0,T,T,1
2021-01-17,33,18,25.5,13.1,39,0,T,T,1
2021-01-16,36,10,23,10.7,42,0,T,T,1
2021-01-15,27,4,15.5,3.2,49,0,0,0,1
2021-01-14,36,11,23.5,11.3,41,0,T,T,1
2021-01-13,15,-15,0,-12.1,65,0,0,0,1
2021-01-12,16,-18,-1,-13.1,66,0,0,0,1
2021-01-11,21,-19,1,-11,64,0,0,0,1
2021-01-10,24,-11,6.5,-5.5,58,0,0,0,1
2021-01-09,25,-4,10.5,-1.4,54,0,0,0,1
2021-01-08,23,-8,7.5,-4.4,57,0,0,0,1
2021-01-07,27,-8,9.5,-2.3,55,0,T,T,1
2021-01-06,34,-2,16,4.2,49,0,0,0,1
2021-01-05,32,4,18,6.2,47,0,T,0.2,2
2021-01-04,32,5,18.5,6.7,46,0,0,0,2
2021-01-03,21,5,13,1.2,52,0,0,0,3
2021-01-02,25,-6,9.5,-2.3,55,0,0,0,3
2021-01-01,23,-8,7.5,-4.3,57,0,0,0,4
2020-12-31,8,-7,0.5,-11.3,64,0,0,0,5
2020-12-30,28,-23,2.5,-9.3,62,0,0,0,6
2020-12-29,21,7,14,2.1,51,0,0.29,5.7,6
2020-12-28,31,1,16,4,49,0,0,0,1
2020-12-27,30,-1,14.5,2.5,50,0,T,T,1
2020-12-26,25,-5,10,-2.1,55,0,0,0,1
2020-12-25,24,-7,8.5,-3.8,56,0,0,0,1
2020-12-24,18,-3,7.5,-4.9,57,0,0,0,2
2020-12-23,44,11,27.5,15,37,0,T,T,2
2020-12-22,42,10,26,13.3,39,0,0,0,3
2020-12-21,40,17,28.5,15.6,36,0,0,0,3
2020-12-20,30,4,17,3.9,48,0,0,0,3
2020-12-19,34,-3,15.5,2.2,49,0,0,0,3
2020-12-18,28,-5,11.5,-2.1,53,0,0.04,0.8,4
2020-12-17,26,-4,11,-2.8,54,0,0,0,3
2020-12-16,25,5,15,0.9,50,0,0,0,3
2020-12-15,23,4,13.5,-0.9,51,0,0.05,0.2,3
2020-12-14,17,-9,4,-10.7,61,0,0.01,0.6,3
2020-12-13,22,-14,4,-11,61,0,0.04,0.6,2
2020-12-12,27,-1,13,-2.4,52,0,0.08,0.8,1
2020-12-11,24,5,14.5,-1.3,50,0,0.04,0.6,1
2020-12-10,36,-5,15.5,-0.6,49,0,0,0,0
2020-12-09,38,-5,16.5,0,48,0,0,0,0
2020-12-08,38,-3,17.5,0.5,47,0,0,0,0
2020-12-07,39,-1,19,1.6,46,0,0,0,0
2020-12-06,39,1,20,2.2,45,0,0,0,0
2020-12-05,28,-1,13.5,-4.8,51,0,0,0,0
2020-12-04,28,-2,13,-5.8,52,0,0,0,0
2020-12-03,25,-5,10,-9.2,55,0,0,0,0
2020-12-02,29,4,16.5,-3.2,48,0,0,0,0
2020-12-01,35,8,21.5,1.3,43,0,0,0,0
2020-11-30,36,-1,17.5,-3.2,47,0,0,0,0
2020-11-29,34,3,18.5,-2.7,46,0,0,0,0
2020-11-28,41,3,22,0.3,43,0,0,0,0
2020-11-27,39,4,21.5,-0.7,43,0,0,0,0
2020-11-26,40,M,M,M,M,M,T,0.2,0
2020-11-25,41,10,25.5,2.2,39,0,0,0,0
2020-11-24,35,20,27.5,3.7,37,0,0,0,0
2020-11-23,49,27,38,13.7,27,0,0.05,T,0
2020-11-22,49,8,28.5,3.7,36,0,0,0,0
2020-11-21,46,22,34,8.7,31,0,0,0,0
2020-11-20,54,24,39,13.1,26,0,0,0,0
2020-11-19,59,36,47.5,21.1,17,0,0,0,0
2020-11-18,55,24,39.5,12.6,25,0,0,0,0
2020-11-17,53,18,35.5,8.1,29,0,0,0,0
2020-11-16,41,14,27.5,-0.4,37,0,0,0,0
2020-11-15,39,19,29,0.7,36,0,0,0,0
2020-11-14,45,21,33,4.2,32,0,0.09,0.7,1
2020-11-13,34,6,20,-9.3,45,0,0,0,0
2020-11-12,36,20,28,-1.8,37,0,T,0,0
2020-11-11,33,17,25,-5.2,40,0,0,0,0
2020-11-10,32,16,24,-6.7,41,0,T,0.1,0
2020-11-09,39,22,30.5,-0.6,34,0,0.02,0.4,T
2020-11-08,55,21,38,6.4,27,0,0.25,0,T
2020-11-07,46,21,33.5,1.5,31,0,0,0,T
2020-11-06,55,19,37,4.6,28,0,0,0,T
2020-11-05,51,20,35.5,2.7,29,0,0,0,2
2020-11-04,43,16,29.5,-3.7,35,0,0,0,2
2020-11-03,47,14,30.5,-3.2,34,0,0,0,3
2020-11-02,45,13,29,-5.1,36,0,0,0,3
2020-11-01,51,9,30,-4.5,35,0,0,0,3
2020-10-31,26,5,15.5,-19.3,49,0,0,0,4
2020-10-30,27,9,18,-17.2,47,0,0,0,5
2020-10-29,22,4,13,-22.6,52,0,0,0,6
2020-10-28,11,-3,4,-32,61,0,0,0,8
2020-10-27,14,-7,3.5,-32.9,61,0,0,0,8
2020-10-26,32,3,17.5,-19.3,47,0,1.05,9.9,10
2020-10-25,59,29,44,6.8,21,0,0,0,0
2020-10-24,51,18,34.5,-3,30,0,0,0,0
2020-10-23,66,15,40.5,2.6,24,0,0,0,0
2020-10-22,69,23,46,7.7,19,0,0,0,0
2020-10-21,66,22,44,5.3,21,0,0,0,0
2020-10-20,67,27,47,7.9,18,0,0,0,0
2020-10-19,67,29,48,8.5,17,0,0,0,0
2020-10-18,62,36,49,9.1,16,0,0,0,0
2020-10-17,61,20,40.5,0.2,24,0,0,0,0
2020-10-16,50,17,33.5,-7.2,31,0,0,0,0
2020-10-15,69,35,52,10.9,13,0,0,0,0
2020-10-14,70,40,55,13.5,10,0,0,0,0
2020-10-13,63,22,42.5,0.6,22,0,0.01,0,0
2020-10-12,44,17,30.5,-11.8,34,0,0,0,0
2020-10-11,74,40,57,14.3,8,0,0,0,0
2020-10-10,75,27,51,7.9,14,0,0,0,0
2020-10-09,75,23,49,5.5,16,0,0,0,0
2020-10-08,79,23,51,7.1,14,0,0,0,0
2020-10-07,77,22,49.5,5.1,15,0,0,0,0
2020-10-06,72,23,47.5,2.7,17,0,0,0,0
2020-10-05,74,25,49.5,4.3,15,0,0,0,0
2020-10-04,68,23,45.5,-0.1,19,0,0,0,0
2020-10-03,66,24,45,-1,20,0,0,0,0
2020-10-02,71,25,48,1.5,17,0,0,0,0
2020-10-01,73,23,48,1.1,17,0,0,0,0
2020-09-30,73,22,47.5,0.2,17,0,0,0,0
2020-09-29,58,20,39,-8.7,26,0,0,0,0
2020-09-28,58,18,38,-10.2,27,0,0,0,0
2020-09-27,78,48,63,14.4,2,0,0,0,0
2020-09-26,79,39,59,10,6,0,0,0,0
2020-09-25,80,32,56,6.6,9,0,0,0,0
2020-09-24,74,31,52.5,2.7,12,0,0,0,0
2020-09-23,76,33,54.5,4.3,10,0,0,0,0
2020-09-22,78,32,55,4.4,10,0,0,0,0
2020-09-21,76,31,53.5,2.5,11,0,0,0,0
2020-09-20,77,38,57.5,6.1,7,0,T,0,0
2020-09-19,78,34,56,4.3,9,0,0,0,0
2020-09-18,77,32,54.5,2.4,10,0,0,0,0
2020-09-17,76,30,53,0.5,12,0,0,0,0
2020-09-16,78,30,54,1.2,11,0,0,0,0
2020-09-15,79,30,54.5,1.3,10,0,0,0,0
2020-09-14,78,30,54,0.5,11,0,0,0,0
2020-09-13,73,28,50.5,-3.4,14,0,0,0,0
2020-09-12,61,28,44.5,-9.7,20,0,0,0,0
2020-09-11,59,38,48.5,-6,16,0,0.04,0,0
2020-09-10,51,29,40,-14.8,25,0,0,0,0
2020-09-09,44,28,36,-19.1,29,0,0.05,0.3,0
2020-09-08,82,32,57,1.6,8,0,0.01,0.1,T
2020-09-07,86,35,60.5,4.8,4,0,0,0,0
2020-09-06,89,36,62.5,6.5,2,0,0,0,0
2020-09-05,86,37,61.5,5.2,3,0,0,0,0
2020-09-04,83,34,58.5,1.9,6,0,0,0,0
2020-09-03,80,34,57,0.2,8,0,0,0,0
2020-09-02,70,32,51,-6.1,14,0,0,0,0
2020-09-01,75,37,56,-1.3,9,0,0.01,0,0
2020-08-31,74,37,55.5,-2.1,9,0,0.01,0,0
2020-08-30,70,40,55,-2.8,10,0,0.11,0,0
2020-08-29,79,42,60.5,2.4,4,0,0.17,0,0
2020-08-28,86,44,65,6.7,0,0,0,0,0
2020-08-27,82,43,62.5,4,2,0,0,0,0
2020-08-26,87,47,67,8.2,0,2,0,0,0
2020-08-25,87,44,65.5,6.5,0,1,0.01,0,0
2020-08-24,87,44,65.5,6.3,0,1,0,0,0
2020-08-23,87,41,64,4.6,1,0,0,0,0
2020-08-22,85,40,62.5,2.8,2,0,0,0,0
2020-08-21,85,42,63.5,3.6,1,0,0,0,0
2020-08-20,85,44,64.5,4.4,0,0,0,0,0
2020-08-19,90,48,69,8.7,0,4,0,0,0
2020-08-18,89,44,66.5,6,0,2,0,0,0
2020-08-17,88,44,66,5.3,0,1,0,0,0
2020-08-16,86,36,61,0.1,4,0,0,0,0
2020-08-15,87,38,62.5,1.4,2,0,0,0,0
2020-08-14,86,36,61,-0.2,4,0,0,0,0
2020-08-13,83,36,59.5,-1.9,5,0,0,0,0
2020-08-12,86,37,61.5,-0.1,3,0,0,0,0
2020-08-11,85,43,64,2.2,1,0,0,0,0
2020-08-10,85,40,62.5,0.6,2,0,0,0,0
2020-08-09,86,37,61.5,-0.6,3,0,0,0,0
2020-08-08,86,37,61.5,-0.8,3,0,0,0,0
2020-08-07,86,38,62,-0.4,3,0,0,0,0
2020-08-06,86,50,68,5.5,0,3,0,0,0
2020-08-05,85,48,66.5,3.8,0,2,0,0,0
2020-08-04,89,48,68.5,5.7,0,4,0,0,0
2020-08-03,85,43,64,1.1,1,0,0,0,0
2020-08-02,86,47,66.5,3.5,0,2,0,0,0
2020-08-01,84,42,63,-0.1,2,0,0,0,0
2020-07-31,79,41,60,-3.2,5,0,0,0,0
2020-07-30,81,43,62,-1.3,3,0,0,0,0
2020-07-29,69,43,56,-7.4,9,0,0.22,0,0
2020-07-28,86,47,66.5,3.1,0,2,0,0,0
2020-07-27,79,44,61.5,-2,3,0,0,0,0
2020-07-26,67,47,57,-6.5,8,0,0.01,0,0
2020-07-25,76,57,66.5,3,0,2,0.02,0,0
2020-07-24,77,48,62.5,-1,2,0,0.01,0,0
2020-07-23,85,45,65,1.5,0,0,0.01,0,0
2020-07-22,87,44,65.5,2,0,1,0,0,0
2020-07-21,83,42,62.5,-1,2,0,0,0,0
2020-07-20,82,42,62,-1.5,3,0,0,0,0
2020-07-19,83,45,64,0.6,1,0,0.07,0,0
2020-07-18,79,44,61.5,-1.9,3,0,0.01,0,0
2020-07-17,82,42,62,-1.3,3,0,0,0,0
2020-07-16,83,41,62,-1.2,3,0,0.01,0,0
2020-07-15,83,45,64,0.9,1,0,0.01,0,0
